Time,Bundesland,BundeslandID,AnzEinwohner,AnzahlFaelle,AnzahlFaelleSum,AnzahlFaelle7Tage,SiebenTageInzidenzFaelle,AnzahlTotTaeglich,AnzahlTotSum,AnzahlGeheiltTaeglich,AnzahlGeheiltSum
2020-07-13,Tirol,7,760105,4,3567,26,3.42058,0,110,9,3413
2020-07-13,Vorarlberg,8,399237,0,927,3,0.7514334,0,19,0,902
2020-07-13,Wien,9,1920949,51,4312,213,11.08827,1,216,20,3683
2020-07-13,Österreich,10,8932664,98,18966,625,6.996793,1,739,85,16917
2020-07-14,Burgenland,1,296010,4,373,13,4.391744,0,11,3,340
2020-07-14,Kärnten,2,562089,1,454,10,1.779078,0,14,0,423
2020-07-14,Niederösterreich,3,1690879,22,3083,57,3.371028,0,116,4,2859
2020-07-14,Oberösterreich,4,1495608,33,3077,252,16.84933,0,64,58,2456
2020-07-14,Salzburg,5,560710,7,1285,28,4.993669,0,37,3,1194
2020-07-14,Steiermark,6,1247077,11,1966,38,3.047125,0,152,9,1724
2020-07-14,Tirol,7,760105,4,3571,27,3.552141,0,110,2,3415
2020-07-14,Vorarlberg,8,399237,0,927,3,0.7514334,0,19,0,902
2020-07-14,Wien,9,1920949,40,4352,228,11.86913,0,216,34,3717
2020-07-14,Österreich,10,8932664,122,19088,656,7.343834,0,739,113,17030
2020-07-15,Burgenland,1,296010,1,374,12,4.053917,0,11,0,340
2020-07-15,Kärnten,2,562089,1,455,10,1.779078,0,14,0,423
2020-07-15,Niederösterreich,3,1690879,26,3109,70,4.139859,0,116,5,2864
2020-07-15,Oberösterreich,4,1495608,38,3115,261,17.4511,0,64,32,2488
2020-07-15,Salzburg,5,560710,2,1287,23,4.101942,0,37,0,1194
2020-07-15,Steiermark,6,1247077,9,1975,40,3.2075,0,152,4,1728
2020-07-15,Tirol,7,760105,3,3574,26,3.42058,0,110,5,3420
2020-07-15,Vorarlberg,8,399237,2,929,4,1.001911,0,19,1,903
2020-07-15,Wien,9,1920949,49,4401,224,11.6609,1,217,33,3750
2020-07-15,Österreich,10,8932664,131,19219,670,7.500562,1,740,80,17110
2020-07-16,Burgenland,1,296010,1,375,10,3.378264,0,11,4,344
2020-07-16,Kärnten,2,562089,0,455,9,1.60117,0,14,0,423
2020-07-16,Niederösterreich,3,1690879,35,3144,100,5.914084,0,116,7,2871
2020-07-16,Oberösterreich,4,1495608,58,3173,268,17.91913,0,64,28,2516
2020-07-16,Salzburg,5,560710,2,1289,24,4.280287,0,37,2,1196
2020-07-16,Steiermark,6,1247077,4,1979,43,3.448063,0,152,18,1746
2020-07-16,Tirol,7,760105,8,3582,30,3.946823,0,110,4,3424
2020-07-16,Vorarlberg,8,399237,2,931,6,1.502867,0,19,0,903
2020-07-16,Wien,9,1920949,31,4432,249,12.96234,0,217,47,3797
2020-07-16,Österreich,10,8932664,141,19360,739,8.273008,0,740,110,17220
2020-07-17,Burgenland,1,296010,3,378,12,4.053917,0,11,4,348
2020-07-17,Kärnten,2,562089,3,458,7,1.245354,0,14,1,424
2020-07-17,Niederösterreich,3,1690879,13,3157,106,6.268929,0,116,4,2875
2020-07-17,Oberösterreich,4,1495608,36,3209,261,17.4511,0,64,83,2599
2020-07-17,Salzburg,5,560710,11,1300,31,5.528705,0,37,4,1200
2020-07-17,Steiermark,6,1247077,10,1989,46,3.688626,0,152,5,1751
2020-07-17,Tirol,7,760105,1,3583,28,3.683702,0,110,3,3427
2020-07-17,Vorarlberg,8,399237,0,931,6,1.502867,0,19,0,903
2020-07-17,Wien,9,1920949,47,4479,261,13.58703,0,217,39,3836
2020-07-17,Österreich,10,8932664,124,19484,758,8.48571,0,740,143,17363
2020-07-18,Burgenland,1,296010,1,379,12,4.053917,0,11,0,348
2020-07-18,Kärnten,2,562089,0,458,5,0.8895388,0,14,2,426
2020-07-18,Niederösterreich,3,1690879,10,3167,113,6.682915,0,116,0,2875
2020-07-18,Oberösterreich,4,1495608,34,3243,244,16.31444,0,64,29,2628
2020-07-18,Salzburg,5,560710,5,1305,33,5.885396,0,37,1,1201
2020-07-18,Steiermark,6,1247077,5,1994,51,4.089563,0,152,8,1759
2020-07-18,Tirol,7,760105,0,3583,21,2.762776,0,110,0,3427
2020-07-18,Vorarlberg,8,399237,0,931,6,1.502867,0,19,0,903
2020-07-18,Wien,9,1920949,26,4505,264,13.74321,0,217,21,3857
2020-07-18,Österreich,10,8932664,81,19565,749,8.384956,0,740,61,17424
2020-07-19,Burgenland,1,296010,5,384,17,5.743049,0,11,0,348
2020-07-19,Kärnten,2,562089,0,458,5,0.8895388,0,14,1,427
2020-07-19,Niederösterreich,3,1690879,8,3175,119,7.03776,0,116,7,2882
2020-07-19,Oberösterreich,4,1495608,30,3273,249,16.64875,0,64,13,2641
2020-07-19,Salzburg,5,560710,2,1307,35,6.242086,0,37,0,1201
2020-07-19,Steiermark,6,1247077,6,2000,55,4.410313,0,152,7,1766
2020-07-19,Tirol,7,760105,1,3584,21,2.762776,0,110,1,3428
2020-07-19,Vorarlberg,8,399237,1,932,5,1.252389,0,19,2,905
2020-07-19,Wien,9,1920949,34,4539,278,14.47201,0,217,24,3881
2020-07-19,Österreich,10,8932664,87,19652,784,8.776777,0,740,55,17479
2020-07-20,Burgenland,1,296010,4,388,19,6.418702,0,11,1,349
2020-07-20,Kärnten,2,562089,4,462,9,1.60117,0,14,3,430
2020-07-20,Niederösterreich,3,1690879,8,3183,122,7.215182,0,116,4,2886
2020-07-20,Oberösterreich,4,1495608,20,3293,249,16.64875,0,64,46,2687
2020-07-20,Salzburg,5,560710,3,1310,32,5.70705,0,37,7,1208
2020-07-20,Steiermark,6,1247077,10,2010,55,4.410313,1,153,5,1771
2020-07-20,Tirol,7,760105,2,3586,19,2.499655,0,110,6,3434
2020-07-20,Vorarlberg,8,399237,0,932,5,1.252389,0,19,1,906
2020-07-20,Wien,9,1920949,39,4578,266,13.84732,1,218,29,3910
2020-07-20,Österreich,10,8932664,90,19742,776,8.687218,2,742,102,17581
2020-07-21,Burgenland,1,296010,0,388,15,5.067396,0,11,2,351
2020-07-21,Kärnten,2,562089,0,462,8,1.423262,0,14,1,431
2020-07-21,Niederösterreich,3,1690879,13,3196,113,6.682915,0,116,7,2893
2020-07-21,Oberösterreich,4,1495608,51,3344,267,17.85227,0,64,66,2753
2020-07-21,Salzburg,5,560710,8,1318,33,5.885396,0,37,6,1214
2020-07-21,Steiermark,6,1247077,17,2027,61,4.891438,0,153,13,1784
2020-07-21,Tirol,7,760105,14,3600,29,3.815262,0,110,4,3438
2020-07-21,Vorarlberg,8,399237,0,932,5,1.252389,0,19,1,907
2020-07-21,Wien,9,1920949,34,4612,260,13.53498,0,218,30,3940
2020-07-21,Österreich,10,8932664,137,19879,791,8.855141,0,742,130,17711
2020-07-22,Burgenland,1,296010,1,389,15,5.067396,0,11,1,352
2020-07-22,Kärnten,2,562089,0,462,7,1.245354,0,14,0,431
2020-07-22,Niederösterreich,3,1690879,20,3216,107,6.32807,0,116,10,2903
2020-07-22,Oberösterreich,4,1495608,53,3397,282,18.85521,0,64,51,2804
2020-07-22,Salzburg,5,560710,5,1323,36,6.420431,0,37,5,1219
2020-07-22,Steiermark,6,1247077,11,2038,63,5.051813,0,153,1,1785
2020-07-22,Tirol,7,760105,3,3603,29,3.815262,0,110,1,3439
2020-07-22,Vorarlberg,8,399237,8,940,11,2.755256,0,19,0,907
2020-07-22,Wien,9,1920949,61,4673,272,14.15967,0,218,21,3961
2020-07-22,Österreich,10,8932664,162,20041,822,9.202182,0,742,90,17801
2020-07-23,Burgenland,1,296010,2,391,16,5.405223,0,11,1,353
2020-07-23,Kärnten,2,562089,0,462,7,1.245354,0,14,4,435
2020-07-23,Niederösterreich,3,1690879,14,3230,86,5.086112,0,116,3,2906
2020-07-23,Oberösterreich,4,1495608,36,3433,260,17.38423,0,64,36,2840
2020-07-23,Salzburg,5,560710,5,1328,39,6.955467,0,37,7,1226
2020-07-23,Steiermark,6,1247077,14,2052,73,5.853688,0,153,7,1792
2020-07-23,Tirol,7,760105,4,3607,25,3.289019,0,110,4,3443
2020-07-23,Vorarlberg,8,399237,1,941,10,2.504778,0,19,1,908
2020-07-23,Wien,9,1920949,41,4714,282,14.68024,1,219,27,3988
2020-07-23,Österreich,10,8932664,117,20158,798,8.933505,1,743,90,17891
2020-07-24,Burgenland,1,296010,2,393,15,5.067396,0,11,0,353
2020-07-24,Kärnten,2,562089,0,462,4,0.7116311,0,14,2,437
2020-07-24,Niederösterreich,3,1690879,18,3248,91,5.381816,0,116,6,2912
2020-07-24,Oberösterreich,4,1495608,46,3479,270,18.05286,0,64,49,2889
2020-07-24,Salzburg,5,560710,7,1335,35,6.242086,0,37,2,1228
2020-07-24,Steiermark,6,1247077,7,2059,70,5.613126,0,153,7,1799
2020-07-24,Tirol,7,760105,4,3611,28,3.683702,0,110,4,3447
2020-07-24,Vorarlberg,8,399237,3,944,13,3.256211,0,19,0,908
2020-07-24,Wien,9,1920949,66,4780,301,15.66934,0,219,34,4022
2020-07-24,Österreich,10,8932664,153,20311,827,9.258157,0,743,104,17995
2020-07-25,Burgenland,1,296010,3,396,17,5.743049,0,11,1,354
2020-07-25,Kärnten,2,562089,1,463,5,0.8895388,0,14,1,438
2020-07-25,Niederösterreich,3,1690879,21,3269,102,6.032365,0,116,1,2913
2020-07-25,Oberösterreich,4,1495608,23,3502,259,17.31737,0,64,29,2918
2020-07-25,Salzburg,5,560710,11,1346,41,7.312158,0,37,4,1232
2020-07-25,Steiermark,6,1247077,3,2062,68,5.452751,1,154,12,1811
2020-07-25,Tirol,7,760105,6,3617,34,4.473066,0,110,8,3455
2020-07-25,Vorarlberg,8,399237,10,954,23,5.760989,0,19,0,908
2020-07-25,Wien,9,1920949,34,4814,309,16.0858,0,219,30,4052
2020-07-25,Österreich,10,8932664,112,20423,858,9.605197,1,744,86,18081
2020-07-26,Burgenland,1,296010,4,400,16,5.405223,0,11,1,355
2020-07-26,Kärnten,2,562089,0,463,5,0.8895388,0,14,1,439
2020-07-26,Niederösterreich,3,1690879,21,3290,115,6.801196,0,116,3,2916
2020-07-26,Oberösterreich,4,1495608,26,3528,255,17.04992,0,64,11,2929
2020-07-26,Salzburg,5,560710,1,1347,40,7.133812,0,37,3,1235
2020-07-26,Steiermark,6,1247077,10,2072,72,5.773501,0,154,5,1816
2020-07-26,Tirol,7,760105,8,3625,41,5.393991,0,110,2,3457
2020-07-26,Vorarlberg,8,399237,0,954,22,5.510511,0,19,1,909
2020-07-26,Wien,9,1920949,31,4845,306,15.92963,0,219,34,4086
2020-07-26,Österreich,10,8932664,101,20524,872,9.761926,0,744,61,18142
2020-07-27,Burgenland,1,296010,0,400,12,4.053917,0,11,0,355
2020-07-27,Kärnten,2,562089,2,465,3,0.5337233,0,14,0,439
2020-07-27,Niederösterreich,3,1690879,13,3303,120,7.0969,1,117,33,2949
2020-07-27,Oberösterreich,4,1495608,23,3551,258,17.25051,2,66,61,2990
2020-07-27,Salzburg,5,560710,1,1348,38,6.777122,0,37,3,1238
2020-07-27,Steiermark,6,1247077,9,2081,71,5.693313,0,154,8,1824
2020-07-27,Tirol,7,760105,5,3630,44,5.788674,0,110,7,3464
2020-07-27,Vorarlberg,8,399237,5,959,27,6.7629,0,19,1,910
2020-07-27,Wien,9,1920949,38,4883,305,15.87757,0,219,42,4128
2020-07-27,Österreich,10,8932664,96,20620,878,9.829095,3,747,155,18297
2020-07-28,Burgenland,1,296010,4,404,16,5.405223,0,11,3,358
2020-07-28,Kärnten,2,562089,1,466,4,0.7116311,0,14,2,441
2020-07-28,Niederösterreich,3,1690879,17,3320,124,7.333464,0,117,23,2972
2020-07-28,Oberösterreich,4,1495608,26,3577,233,15.57895,0,66,53,3043
2020-07-28,Salzburg,5,560710,4,1352,34,6.063741,0,37,3,1241
2020-07-28,Steiermark,6,1247077,6,2087,60,4.811251,0,154,9,1833
2020-07-28,Tirol,7,760105,13,3643,43,5.657113,0,110,9,3473
2020-07-28,Vorarlberg,8,399237,1,960,28,7.013378,0,19,0,910
2020-07-28,Wien,9,1920949,81,4964,352,18.32428,0,219,46,4174
2020-07-28,Österreich,10,8932664,153,20773,894,10.00821,0,747,148,18445
2020-07-29,Burgenland,1,296010,5,409,20,6.756528,0,11,8,366
2020-07-29,Kärnten,2,562089,0,466,4,0.7116311,0,14,1,442
2020-07-29,Niederösterreich,3,1690879,15,3335,119,7.03776,1,118,9,2981
2020-07-29,Oberösterreich,4,1495608,31,3608,211,14.10798,0,66,34,3077
2020-07-29,Salzburg,5,560710,12,1364,41,7.312158,0,37,8,1249
2020-07-29,Steiermark,6,1247077,9,2096,58,4.650876,0,154,7,1840
2020-07-29,Tirol,7,760105,5,3648,45,5.920235,0,110,5,3478
2020-07-29,Vorarlberg,8,399237,6,966,26,6.512423,0,19,0,910
2020-07-29,Wien,9,1920949,19,4983,310,16.13786,0,219,44,4218
2020-07-29,Österreich,10,8932664,102,20875,834,9.33652,1,748,116,18561
2020-07-30,Burgenland,1,296010,7,416,25,8.445661,0,11,1,367
2020-07-30,Kärnten,2,562089,3,469,7,1.245354,0,14,0,442
2020-07-30,Niederösterreich,3,1690879,22,3357,127,7.510886,0,118,20,3001
2020-07-30,Oberösterreich,4,1495608,46,3654,221,14.7766,0,66,31,3108
2020-07-30,Salzburg,5,560710,17,1381,53,9.452302,0,37,3,1252
2020-07-30,Steiermark,6,1247077,6,2102,50,4.009376,0,154,17,1857
2020-07-30,Tirol,7,760105,6,3654,47,6.183356,0,110,4,3482
2020-07-30,Vorarlberg,8,399237,0,966,25,6.261945,0,19,1,911
2020-07-30,Wien,9,1920949,83,5066,352,18.32428,0,219,46,4264
2020-07-30,Österreich,10,8932664,190,21065,907,10.15375,0,748,123,18684
2020-07-31,Burgenland,1,296010,1,417,24,8.107834,0,11,2,369
2020-07-31,Kärnten,2,562089,2,471,9,1.60117,0,14,4,446
2020-07-31,Niederösterreich,3,1690879,19,3376,128,7.570027,0,118,28,3029
2020-07-31,Oberösterreich,4,1495608,21,3675,196,13.10504,0,66,42,3150
2020-07-31,Salzburg,5,560710,0,1381,46,8.203884,0,37,5,1257
2020-07-31,Steiermark,6,1247077,3,2105,46,3.688626,0,154,14,1871
2020-07-31,Tirol,7,760105,2,3656,45,5.920235,0,110,10,3492
2020-07-31,Vorarlberg,8,399237,3,969,25,6.261945,0,19,2,913
2020-07-31,Wien,9,1920949,72,5138,358,18.63662,0,219,24,4288
2020-07-31,Österreich,10,8932664,123,21188,877,9.8179,0,748,131,18815
2020-08-01,Burgenland,1,296010,1,418,22,7.432181,0,11,0,369
2020-08-01,Kärnten,2,562089,3,474,11,1.956985,0,14,0,446
2020-08-01,Niederösterreich,3,1690879,8,3384,115,6.801196,0,118,21,3050
2020-08-01,Oberösterreich,4,1495608,13,3688,186,12.43641,0,66,30,3180
2020-08-01,Salzburg,5,560710,3,1384,38,6.777122,0,37,5,1262
2020-08-01,Steiermark,6,1247077,4,2109,47,3.768813,0,154,3,1874
2020-08-01,Tirol,7,760105,2,3658,41,5.393991,0,110,3,3495
2020-08-01,Vorarlberg,8,399237,1,970,16,4.007645,0,19,7,920
2020-08-01,Wien,9,1920949,27,5165,351,18.27222,0,219,26,4314
2020-08-01,Österreich,10,8932664,62,21250,827,9.258157,0,748,95,18910
2020-08-02,Burgenland,1,296010,1,419,19,6.418702,0,11,0,369
2020-08-02,Kärnten,2,562089,3,477,14,2.490709,0,14,1,447
2020-08-02,Niederösterreich,3,1690879,7,3391,101,5.973225,0,118,17,3067
2020-08-02,Oberösterreich,4,1495608,6,3694,166,11.09916,1,67,16,3196
2020-08-02,Salzburg,5,560710,3,1387,40,7.133812,0,37,1,1263
2020-08-02,Steiermark,6,1247077,2,2111,39,3.127313,0,154,3,1877
2020-08-02,Tirol,7,760105,6,3664,39,5.13087,0,110,1,3496
2020-08-02,Vorarlberg,8,399237,1,971,17,4.258122,0,19,1,921
2020-08-02,Wien,9,1920949,41,5206,361,18.7928,0,219,54,4368
2020-08-02,Österreich,10,8932664,70,21320,796,8.911116,1,749,94,19004
2020-08-03,Burgenland,1,296010,2,421,21,7.094355,0,11,2,371
2020-08-03,Kärnten,2,562089,3,480,15,2.668617,0,14,1,448
2020-08-03,Niederösterreich,3,1690879,12,3403,100,5.914084,0,118,31,3098
2020-08-03,Oberösterreich,4,1495608,21,3715,164,10.96544,0,67,47,3243
2020-08-03,Salzburg,5,560710,2,1389,41,7.312158,0,37,19,1282
2020-08-03,Steiermark,6,1247077,2,2113,32,2.566,0,154,12,1889
2020-08-03,Tirol,7,760105,3,3667,37,4.867749,0,110,12,3508
2020-08-03,Vorarlberg,8,399237,0,971,12,3.005733,0,19,11,932
2020-08-03,Wien,9,1920949,48,5254,371,19.31337,0,219,48,4416
2020-08-03,Österreich,10,8932664,93,21413,793,8.877531,0,749,183,19187
2020-08-04,Burgenland,1,296010,1,422,18,6.080876,0,11,2,373
2020-08-04,Kärnten,2,562089,1,481,15,2.668617,0,14,1,449
2020-08-04,Niederösterreich,3,1690879,18,3421,101,5.973225,0,118,28,3126
2020-08-04,Oberösterreich,4,1495608,19,3734,157,10.4974,0,67,51,3294
2020-08-04,Salzburg,5,560710,4,1393,41,7.312158,0,37,8,1290
2020-08-04,Steiermark,6,1247077,7,2120,33,2.646188,0,154,3,1892
2020-08-04,Tirol,7,760105,7,3674,31,4.078384,0,110,3,3511
2020-08-04,Vorarlberg,8,399237,3,974,14,3.506689,0,19,1,933
2020-08-04,Wien,9,1920949,23,5277,313,16.29403,0,219,63,4479
2020-08-04,Österreich,10,8932664,83,21496,723,8.09389,0,749,160,19347
2020-08-05,Burgenland,1,296010,1,423,14,4.72957,0,11,6,379
2020-08-05,Kärnten,2,562089,7,488,22,3.913971,0,14,2,451
2020-08-05,Niederösterreich,3,1690879,14,3435,100,5.914084,0,118,11,3137
2020-08-05,Oberösterreich,4,1495608,28,3762,154,10.29682,0,67,68,3362
2020-08-05,Salzburg,5,560710,1,1394,30,5.350359,1,38,9,1299
2020-08-05,Steiermark,6,1247077,4,2124,28,2.24525,0,154,12,1904
2020-08-05,Tirol,7,760105,3,3677,29,3.815262,0,110,2,3513
2020-08-05,Vorarlberg,8,399237,4,978,12,3.005733,0,19,1,934
2020-08-05,Wien,9,1920949,97,5374,391,20.35452,0,219,42,4521
2020-08-05,Österreich,10,8932664,159,21655,780,8.731997,1,750,153,19500
2020-08-06,Burgenland,1,296010,0,423,7,2.364785,0,11,1,380
2020-08-06,Kärnten,2,562089,3,491,22,3.913971,0,14,1,452
2020-08-06,Niederösterreich,3,1690879,14,3449,92,5.440957,0,118,8,3145
2020-08-06,Oberösterreich,4,1495608,19,3781,127,8.491529,1,68,30,3392
2020-08-06,Salzburg,5,560710,10,1404,23,4.101942,0,38,4,1303
2020-08-06,Steiermark,6,1247077,9,2133,31,2.485813,0,154,8,1912
2020-08-06,Tirol,7,760105,1,3678,24,3.157459,0,110,1,3514
2020-08-06,Vorarlberg,8,399237,3,981,15,3.757167,0,19,2,936
2020-08-06,Wien,9,1920949,60,5434,368,19.1572,0,219,69,4590
2020-08-06,Österreich,10,8932664,119,21774,709,7.937162,1,751,124,19624
2020-08-07,Burgenland,1,296010,1,424,7,2.364785,0,11,1,381
2020-08-07,Kärnten,2,562089,5,496,25,4.447694,0,14,0,452
2020-08-07,Niederösterreich,3,1690879,9,3458,82,4.849549,1,119,22,3167
2020-08-07,Oberösterreich,4,1495608,22,3803,128,8.558393,0,68,45,3437
2020-08-07,Salzburg,5,560710,3,1407,26,4.636978,0,38,12,1315
2020-08-07,Steiermark,6,1247077,4,2137,32,2.566,0,154,13,1925
2020-08-07,Tirol,7,760105,2,3680,24,3.157459,0,110,7,3521
2020-08-07,Vorarlberg,8,399237,3,984,15,3.757167,0,19,7,943
2020-08-07,Wien,9,1920949,41,5475,337,17.54341,0,219,30,4620
2020-08-07,Österreich,10,8932664,90,21864,676,7.567731,1,752,137,19761
2020-08-08,Burgenland,1,296010,2,426,8,2.702611,0,11,7,388
2020-08-08,Kärnten,2,562089,5,501,27,4.80351,0,14,1,453
2020-08-08,Niederösterreich,3,1690879,7,3465,81,4.790408,0,119,13,3180
2020-08-08,Oberösterreich,4,1495608,7,3810,122,8.157218,1,69,20,3457
2020-08-08,Salzburg,5,560710,17,1424,40,7.133812,0,38,5,1320
2020-08-08,Steiermark,6,1247077,4,2141,32,2.566,0,154,5,1930
2020-08-08,Tirol,7,760105,0,3680,22,2.894337,0,110,5,3526
2020-08-08,Vorarlberg,8,399237,1,985,15,3.757167,0,19,2,945
2020-08-08,Wien,9,1920949,61,5536,371,19.31337,0,219,33,4653
2020-08-08,Österreich,10,8932664,104,21968,718,8.037915,1,753,91,19852
2020-08-09,Burgenland,1,296010,1,427,8,2.702611,0,11,2,390
2020-08-09,Kärnten,2,562089,5,506,29,5.159325,0,14,0,453
2020-08-09,Niederösterreich,3,1690879,8,3473,82,4.849549,0,119,10,3190
2020-08-09,Oberösterreich,4,1495608,10,3820,126,8.424667,0,69,15,3472
2020-08-09,Salzburg,5,560710,2,1426,39,6.955467,0,38,2,1322
2020-08-09,Steiermark,6,1247077,2,2143,32,2.566,0,154,2,1932
2020-08-09,Tirol,7,760105,3,3683,19,2.499655,0,110,1,3527
2020-08-09,Vorarlberg,8,399237,8,993,22,5.510511,0,19,2,947
2020-08-09,Wien,9,1920949,33,5569,363,18.89691,0,219,35,4688
2020-08-09,Österreich,10,8932664,72,22040,720,8.060306,0,753,69,19921
2020-08-10,Burgenland,1,296010,1,428,7,2.364785,0,11,3,393
2020-08-10,Kärnten,2,562089,2,508,28,4.981418,0,14,0,453
2020-08-10,Niederösterreich,3,1690879,18,3491,88,5.204394,0,119,15,3205
2020-08-10,Oberösterreich,4,1495608,28,3848,133,8.892705,0,69,38,3510
2020-08-10,Salzburg,5,560710,6,1432,43,7.668849,0,38,6,1328
2020-08-10,Steiermark,6,1247077,6,2149,36,2.88675,0,154,8,1940
2020-08-10,Tirol,7,760105,13,3696,29,3.815262,0,110,7,3534
2020-08-10,Vorarlberg,8,399237,3,996,25,6.261945,0,19,1,948
2020-08-10,Wien,9,1920949,81,5650,396,20.61481,0,219,60,4748
2020-08-10,Österreich,10,8932664,158,22198,785,8.787971,0,753,138,20059
2020-08-11,Burgenland,1,296010,2,430,8,2.702611,0,11,3,396
2020-08-11,Kärnten,2,562089,5,513,32,5.693048,0,14,4,457
2020-08-11,Niederösterreich,3,1690879,23,3514,93,5.500098,0,119,21,3226
2020-08-11,Oberösterreich,4,1495608,27,3875,141,9.427604,0,69,21,3531
2020-08-11,Salzburg,5,560710,15,1447,54,9.630647,1,39,5,1333
2020-08-11,Steiermark,6,1247077,12,2161,41,3.287688,0,154,3,1943
2020-08-11,Tirol,7,760105,27,3723,49,6.446478,0,110,5,3539
2020-08-11,Vorarlberg,8,399237,2,998,24,6.011467,0,19,3,951
2020-08-11,Wien,9,1920949,74,5724,447,23.26975,1,220,32,4780
2020-08-11,Österreich,10,8932664,187,22385,889,9.952238,2,755,97,20156
2020-08-12,Burgenland,1,296010,3,433,10,3.378264,0,11,3,399
2020-08-12,Kärnten,2,562089,6,519,31,5.515141,0,14,4,461
2020-08-12,Niederösterreich,3,1690879,17,3531,96,5.67752,0,119,15,3241
2020-08-12,Oberösterreich,4,1495608,29,3904,142,9.494467,0,69,26,3557
2020-08-12,Salzburg,5,560710,13,1460,66,11.77079,0,39,9,1342
2020-08-12,Steiermark,6,1247077,17,2178,54,4.330125,1,155,7,1950
2020-08-12,Tirol,7,760105,20,3743,66,8.683011,0,110,3,3542
2020-08-12,Vorarlberg,8,399237,6,1004,26,6.512423,0,19,4,955
2020-08-12,Wien,9,1920949,80,5804,430,22.38477,0,220,64,4844
2020-08-12,Österreich,10,8932664,191,22576,921,10.31047,1,756,135,20291
2020-08-13,Burgenland,1,296010,2,435,12,4.053917,0,11,4,403
2020-08-13,Kärnten,2,562089,25,544,53,9.429111,0,14,5,466
2020-08-13,Niederösterreich,3,1690879,17,3548,99,5.854943,0,119,14,3255
2020-08-13,Oberösterreich,4,1495608,41,3945,164,10.96544,0,69,16,3573
2020-08-13,Salzburg,5,560710,9,1469,65,11.59245,0,39,4,1346
2020-08-13,Steiermark,6,1247077,7,2185,52,4.169751,0,155,1,1951
2020-08-13,Tirol,7,760105,60,3803,125,16.4451,0,110,4,3546
2020-08-13,Vorarlberg,8,399237,11,1015,34,8.516245,1,20,0,955
2020-08-13,Wien,9,1920949,79,5883,449,23.37386,1,221,49,4893
2020-08-13,Österreich,10,8932664,251,22827,1053,11.7882,2,758,97,20388
2020-08-14,Burgenland,1,296010,1,436,12,4.053917,0,11,3,406
2020-08-14,Kärnten,2,562089,27,571,75,13.34308,0,14,2,468
2020-08-14,Niederösterreich,3,1690879,32,3580,122,7.215182,0,119,10,3265
2020-08-14,Oberösterreich,4,1495608,51,3996,193,12.90445,0,69,32,3605
2020-08-14,Salzburg,5,560710,18,1487,80,14.26762,0,39,5,1351
2020-08-14,Steiermark,6,1247077,15,2200,63,5.051813,0,155,6,1957
2020-08-14,Tirol,7,760105,38,3841,161,21.18128,0,110,1,3547
2020-08-14,Vorarlberg,8,399237,6,1021,37,9.267678,0,20,1,956
2020-08-14,Wien,9,1920949,161,6044,569,29.62078,1,222,50,4943
2020-08-14,Österreich,10,8932664,349,23176,1312,14.68767,1,759,110,20498
2020-08-15,Burgenland,1,296010,1,437,11,3.716091,0,11,0,406
2020-08-15,Kärnten,2,562089,8,579,78,13.87681,0,14,3,471
2020-08-15,Niederösterreich,3,1690879,22,3602,137,8.102295,0,119,11,3276
2020-08-15,Oberösterreich,4,1495608,28,4024,214,14.30856,0,69,15,3620
2020-08-15,Salzburg,5,560710,7,1494,70,12.48417,0,39,1,1352
2020-08-15,Steiermark,6,1247077,10,2210,69,5.532938,0,155,8,1965
2020-08-15,Tirol,7,760105,13,3854,174,22.89157,0,110,6,3553
2020-08-15,Vorarlberg,8,399237,1,1022,37,9.267678,0,20,6,962
2020-08-15,Wien,9,1920949,66,6110,574,29.88106,0,222,32,4975
2020-08-15,Österreich,10,8932664,156,23332,1364,15.2698,0,759,82,20580
2020-08-16,Burgenland,1,296010,1,438,11,3.716091,0,11,0,406
2020-08-16,Kärnten,2,562089,8,587,81,14.41053,0,14,0,471
2020-08-16,Niederösterreich,3,1690879,15,3617,144,8.51628,0,119,8,3284
2020-08-16,Oberösterreich,4,1495608,30,4054,234,15.64581,0,69,3,3623
2020-08-16,Salzburg,5,560710,4,1498,72,12.84086,0,39,19,1371
2020-08-16,Steiermark,6,1247077,12,2222,79,6.334813,0,155,4,1969
2020-08-16,Tirol,7,760105,22,3876,193,25.39123,0,110,5,3558
2020-08-16,Vorarlberg,8,399237,6,1028,35,8.766723,0,20,3,965
2020-08-16,Wien,9,1920949,71,6181,612,31.85925,0,222,32,5007
2020-08-16,Österreich,10,8932664,169,23501,1461,16.3557,0,759,74,20654
2020-08-17,Burgenland,1,296010,2,440,12,4.053917,0,11,1,407
2020-08-17,Kärnten,2,562089,2,589,81,14.41053,0,14,6,477
2020-08-17,Niederösterreich,3,1690879,22,3639,148,8.752844,0,119,10,3294
2020-08-17,Oberösterreich,4,1495608,30,4084,236,15.77954,0,69,34,3657
2020-08-17,Salzburg,5,560710,1,1499,67,11.94914,0,39,9,1380
2020-08-17,Steiermark,6,1247077,16,2238,89,7.136688,0,155,6,1975
2020-08-17,Tirol,7,760105,37,3913,217,28.54869,0,110,3,3561
2020-08-17,Vorarlberg,8,399237,5,1033,37,9.267678,0,20,2,967
2020-08-17,Wien,9,1920949,144,6325,675,35.13888,0,222,41,5048
2020-08-17,Österreich,10,8932664,259,23760,1562,17.48639,0,759,112,20766
