id,date,vaccines,confirmed,tests,recovered,deaths,population,confirmed_per,deaths_per,ratio,tests_per,vaccines_per,new_cases,new_cases_per
Germany,2021-06-23,70433653.0,3722828.0,,3630437.0,92149.0,82905782.0,4490.43228372178,111.14906316184316,2.475241939729689,,0.8495626155483341,903.0,1.0891882064388483
Germany,2021-06-24,71474681.0,3723650.0,,3631254.0,92154.0,82905782.0,4491.423770660531,111.15509410429298,2.474829804090073,,0.8621193754616535,822.0,0.9914869387512226
Germany,2021-06-25,72399836.0,3724388.0,,3631985.0,92160.0,82905782.0,4492.3139377661255,111.16233123523278,2.4745005085399265,,0.8732784885859951,738.0,0.8901671055946281
Germany,2021-06-26,72811389.0,3724873.0,,3632470.0,92160.0,82905782.0,4492.8989391837595,111.16233123523278,2.474178314267359,,0.8782425935021034,485.0,0.5850014176339755
Germany,2021-06-27,73103772.0,3725095.0,64623894.0,3632690.0,92162.0,82905782.0,4493.166713028531,111.16474361221272,2.4740845535482987,77948.59711955917,0.8817692835947196,222.0,0.26777384477190935
Germany,2021-06-28,73735294.0,3725607.0,,3633198.0,92166.0,82905782.0,4493.784281535394,111.16956836617258,2.4738519119166353,,0.8893866292703204,512.0,0.6175685068628809
Germany,2021-06-29,74672808.0,3726504.0,,3634089.0,92172.0,82905782.0,4494.866232610893,111.17680549711237,2.473417444339252,,0.9006948152301368,897.0,1.0819510754990915
Germany,2021-06-30,75700824.0,3727366.0,,3634950.0,92173.0,82905782.0,4495.905967089244,111.17801168560234,2.4728722642209,,0.9130946258971419,862.0,1.0397344783505105
Germany,2021-07-01,76686624.0,3728072.0,,3635651.0,92178.0,82905782.0,4496.757536163159,111.18404262805217,2.47253808402842,,0.9249852320312231,706.0,0.8515690739150159
Germany,2021-07-02,77536223.0,3728739.0,,3636315.0,92181.0,82905782.0,4497.562063885966,111.18766119352206,2.472176250469663,,0.9352329973800863,667.0,0.8045277228075065
Germany,2021-07-03,77914653.0,3729247.0,,3636821.0,92183.0,82905782.0,4498.1748076388685,111.190073570502,2.471893119442075,,0.9397975764826632,508.0,0.6127437529021336
Germany,2021-07-04,78188549.0,3729456.0,65354824.0,3637028.0,92185.0,82905782.0,4498.426901033272,111.19248594748193,2.4718082208236267,78830.23647252974,0.9431012785091395,209.0,0.2520933944033459
Germany,2021-07-05,78726314.0,3730006.0,,3637576.0,92187.0,82905782.0,4499.090304702753,111.19489832446186,2.471497364883595,,0.9495877380422031,550.0,0.6634036694813403
Germany,2021-07-06,79507367.0,3731063.0,,3638628.0,92192.0,82905782.0,4500.365245936647,111.20092926691169,2.470931206468505,,0.9590087094287344,1057.0,1.2749412338935144
Germany,2021-07-07,80507152.0,3732025.0,,3639587.0,92195.0,82905782.0,4501.525599263993,111.20454783238158,2.470374662549152,,0.9710680010231373,962.0,1.1603533273464564
Germany,2021-07-08,81358637.0,3732983.0,,3640543.0,92197.0,82905782.0,4502.681127837381,111.20696020936151,2.4697942637295696,,0.9813385150869212,958.0,1.155528573387528
Germany,2021-07-09,82119209.0,3733928.0,,3641481.0,92204.0,82905782.0,4503.820975960398,111.21540352879127,2.469356666759509,,0.9905124470088226,945.0,1.1398481230171456
Germany,2021-07-10,82463899.0,3734719.0,,3642267.0,92209.0,82905782.0,4504.775071055961,111.2214344712411,2.468967544813947,,0.9946700581148852,791.0,0.9540950955633889
Germany,2021-07-11,82692840.0,3735031.0,65971141.0,3642579.0,92209.0,82905782.0,4505.15140186483,111.2214344712411,2.4687613034537064,79573.63094409989,0.9974315181056974,312.0,0.37633080886917014
Germany,2021-07-12,83162351.0,3735824.0,,3643368.0,92213.0,82905782.0,4506.107909337373,111.22625922520096,2.4683443331377495,,1.00309470574682,793.0,0.9565074725423983
Germany,2021-07-13,83926853.0,3737591.0,,3645129.0,92219.0,82905782.0,4508.239244399142,111.23349635614076,2.4673379189964875,,1.012316040876377,1767.0,2.1313350617692777
Germany,2021-07-14,84906876.0,3739215.0,,3646747.0,92225.0,82905782.0,4510.198094506846,111.24073348708055,2.466426776743247,,1.024136965501393,1624.0,1.9588501077041656
Germany,2021-07-15,85678350.0,3740732.0,,3648262.0,92227.0,82905782.0,4512.027882446124,111.24314586406048,2.46548001834935,,1.0334423960924704,1517.0,1.829787939277594
Germany,2021-07-16,86341888.0,3742352.0,,3649879.0,92230.0,82905782.0,4513.981907799868,111.24676442953037,2.4644929178228026,,1.0414459150750186,1620.0,1.9540253537443277
Germany,2021-07-17,86615444.0,3743634.0,,3651156.0,92235.0,82905782.0,4515.528241444004,111.25279537198021,2.4637825172012007,,1.044745516060629,1282.0,1.5463336441362117
Germany,2021-07-18,86816325.0,3744131.0,66583086.0,3651650.0,92238.0,82905782.0,4516.127717123517,111.2564139374501,2.463535597445709,80311.75195959191,1.0471685195611569,497.0,0.5994756795125795
Germany,2021-07-19,87199938.0,3745558.0,,3653073.0,92242.0,82905782.0,4517.848948098698,111.26123869140997,2.4627038214332817,,1.0517956154131687,1427.0,1.7212309751812427
Germany,2021-07-20,87810273.0,3747893.0,,3655400.0,92250.0,82905782.0,4520.665398222768,111.27088819932969,2.461382969044207,,1.0591574059334004,2335.0,2.8164501240698883
Germany,2021-07-21,88569176.0,3750181.0,,3657681.0,92257.0,82905782.0,4523.42515748781,111.27933151875945,2.460067927388038,,1.0683112065694043,2288.0,2.7597592650417937
Germany,2021-07-22,89194443.0,3752403.0,,3659898.0,92262.0,82905782.0,4526.105308312513,111.28536246120927,2.4587444365650493,,1.0758531051549578,2222.0,2.68015082470356
Germany,2021-07-23,89768677.0,3754522.0,,3662013.0,92266.0,82905782.0,4528.66122172275,111.29018721516914,2.457463293596362,,1.0827794495684269,2119.0,2.555913410236826
Germany,2021-07-24,89981309.0,3756117.0,,3663598.0,92276.0,82905782.0,4530.585092364246,111.30224910006879,2.4566859871510927,,1.0853441922784106,1595.0,1.9238706414953413
Germany,2021-07-25,90106243.0,3756757.0,67181632.0,3664237.0,92277.0,82905782.0,4531.357052997823,111.30345528855877,2.4562940855636923,81033.71125550689,1.0868511318064644,640.0,0.7719606335776916
Germany,2021-07-26,90446738.0,3758421.0,,3665896.0,92282.0,82905782.0,4533.364150645126,111.30948623100859,2.4553396226766506,,1.0909581433053728,1664.0,2.007097647302544
Germany,2021-07-27,91003221.0,3761517.0,,3668985.0,92289.0,82905782.0,4537.09851021006,111.31792955043835,2.453504796070309,,1.0976703771999883,3096.0,3.7343595649344934
Germany,2021-07-28,91697844.0,3764357.0,,3671804.0,92309.0,82905782.0,4540.5240855215625,111.34205332023767,2.452185061087458,,1.1060488398746422,2840.0,3.4255753115021434
Germany,2021-07-29,92279161.0,3766990.0,,3674427.0,92319.0,82905782.0,4543.699979815642,111.35411520513732,2.4507365296961234,,1.1130606186188559,2633.0,3.175894294079626
Germany,2021-07-30,92779766.0,3769517.0,,3676940.0,92333.0,82905782.0,4546.748018129785,111.37100184399684,2.44946501103457,,1.1190988585090482,2527.0,3.048038314143014
Germany,2021-07-31,92975860.0,3771479.0,,3678895.0,92340.0,82905782.0,4549.114559947097,111.3794451634266,2.4483763531495204,,1.1214641217665615,1962.0,2.3665418173122816
Germany,2021-08-01,93093670.0,3772262.0,67769082.0,3679672.0,92346.0,82905782.0,4550.05900553474,111.3866822943664,2.4480272048972207,81742.2866839372,1.12288513242659,783.0,0.9444455876428037
Germany,2021-08-02,93388907.0,3774377.0,,3681775.0,92358.0,82905782.0,4552.610094191018,111.40115655624598,2.446973368055178,,1.1264462471387098,2115.0,2.551088656277898
Germany,2021-08-03,93853493.0,3778132.0,,3685519.0,92369.0,82905782.0,4557.139331970839,111.4144246296356,2.444832525703178,,1.1320500299967016,3755.0,4.529237779820505
Germany,2021-08-04,94429948.0,3781683.0,,3689060.0,92379.0,82905782.0,4561.4225072987065,111.42648651453526,2.4428012607085257,,1.139003163856533,3551.0,4.283175327867866
Germany,2021-08-05,94950799.0,3785217.0,,3692578.0,92395.0,82905782.0,4565.685177422245,111.4457855303747,2.44094328013427,,1.1452856086684038,3534.0,4.262670123538555
Germany,2021-08-06,95394189.0,3788747.0,,3696091.0,92412.0,82905782.0,4569.943022791824,111.46629073470413,2.4391177347022643,,1.1506337278140624,3530.0,4.2578453695787175
Germany,2021-08-07,95580553.0,3791540.0,,3698870.0,92426.0,82905782.0,4573.311907244298,111.48317737356365,2.437690226135027,,1.152881628931502,2793.0,3.368884452474049
Germany,2021-08-08,95696903.0,3792676.0,68363152.0,3700001.0,92431.0,82905782.0,4574.682137368899,111.48920831601347,2.4370919108302425,82458.84708017108,1.154285029239577,1136.0,1.3702301246012212
Germany,2021-08-09,95993200.0,3795602.0,,3702909.0,92449.0,82905782.0,4578.211444890539,111.51091970883286,2.435687408743066,,1.1578589295496906,2926.0,3.5293075216395664
Germany,2021-08-10,96425337.0,3801163.0,,3708446.0,92473.0,82905782.0,4584.919059083238,111.53986823259203,2.432755448792909,,1.1630713163045734,5561.0,6.707614192699111
Germany,2021-08-11,96971044.0,3806807.0,,3714069.0,92494.0,82905782.0,4591.726786920603,111.5651981908813,2.4297002711196023,,1.16965357132751,5644.0,6.807727837365746
Germany,2021-08-12,97446330.0,3812246.0,,3719481.0,92521.0,82905782.0,4598.287246117527,111.59776528011038,2.4269420179075536,,1.175386416353928,5439.0,6.560459196923148
Germany,2021-08-13,97872046.0,3818035.0,,3725252.0,92539.0,82905782.0,4605.269871285937,111.61947667292976,2.423733674521056,,1.1805213537458703,5789.0,6.982625168410777
Germany,2021-08-14,98068515.0,3822668.0,,3729865.0,92559.0,82905782.0,4610.858142559949,111.64360044272907,2.421319350778043,,1.182891140210221,4633.0,5.5882712740112765
Germany,2021-08-15,98186603.0,3824742.0,68935393.0,3731926.0,92572.0,82905782.0,4613.359777488137,111.65928089309863,2.4203462612641586,83149.07758785751,1.1843155040742515,2074.0,2.5016349281886505
Germany,2021-08-16,98453255.0,3829256.0,,3736419.0,92593.0,82905782.0,4618.804512331842,111.6846108513879,2.41804152033711,,1.1875318298065145,4514.0,5.444734843704282
Germany,2021-08-17,98816036.0,3838169.0,,3745295.0,92630.0,82905782.0,4629.555270342906,111.72923982551663,2.413390343155812,,1.191907652472297,8913.0,10.750758011064136
Germany,2021-08-18,99240551.0,3846931.0,,3754013.0,92674.0,82905782.0,4640.123893891984,111.78231211907512,2.409037229937319,,1.1970281035404744,8762.0,10.568623549078438
Germany,2021-08-19,99575777.0,3855600.0,,3762646.0,92709.0,82905782.0,4650.580341911496,111.82452871622392,2.4045284780578897,,1.2010715609678466,8669.0,10.456448019512209
Germany,2021-08-20,99919068.0,3864437.0,,3771448.0,92744.0,82905782.0,4661.239429597323,111.86674531337272,2.399935618047338,,1.2052122974969346,8837.0,10.659087685826307
Germany,2021-08-21,100075832.0,3871264.0,,3778248.0,92771.0,82905782.0,4669.474078418319,111.8993124026018,2.3964007621283385,,1.2071031668213443,6827.0,8.234648820995972
Germany,2021-08-22,100170206.0,3874369.0,69630786.0,3781332.0,92792.0,82905782.0,4673.219293679662,111.92464236089107,2.395022260399048,83987.85262046018,1.2082414951468645,3105.0,3.745215261343219
Germany,2021-08-23,100403567.0,3880934.0,,3787849.0,92840.0,82905782.0,4681.137921116286,111.98253940840942,2.3922076489834665,,1.2110562686689332,6565.0,7.918627436623865
Germany,2021-08-24,100701982.0,3893833.0,,3800694.0,92894.0,82905782.0,4696.696546448353,112.04767358686756,2.3856698528159783,,1.214655716051264,12899.0,15.558625332067095
Germany,2021-08-25,101045034.0,3906552.0,,3813353.0,92953.0,82905782.0,4712.038057852225,112.11883870777554,2.3794128428342947,,1.218793569789861,12719.0,15.341511403872573
Germany,2021-08-26,101346193.0,3918173.0,,3824926.0,93001.0,82905782.0,4726.055174294116,112.17673575529388,2.3735807479659523,,1.2224261149843565,11621.0,14.017116441890721
Germany,2021-08-27,101599831.0,3928566.0,,3835267.0,93053.0,82905782.0,4738.591091270329,112.2394575567721,2.368625091191035,,1.2254854673465356,10393.0,12.53591697621323
Germany,2021-08-28,101737478.0,3936966.0,,3843615.0,93105.0,82905782.0,4748.723074586041,112.30217935825031,2.3648921529929394,,1.2271457496173186,8400.0,10.131983315711295
Germany,2021-08-29,101822959.0,3940716.0,70496729.0,3847336.0,93134.0,82905782.0,4753.246281423411,112.33715882445931,2.3633776197015974,85032.34310002648,1.2281768116004261,3750.0,4.523206837370708
Germany,2021-08-30,102015330.0,3947783.0,,3854352.0,93184.0,82905782.0,4761.7704154819985,112.3974682489576,2.3604134269791426,,1.230497168460458,7067.0,8.524134058587151
Germany,2021-08-31,102259070.0,3962357.0,,3868851.0,93259.0,82905782.0,4779.349406534758,112.48793238570502,2.3536243705451074,,1.2334371322859001,14574.0,17.578991052759193
Germany,2021-09-01,102555551.0,3977091.0,,3883513.0,93330.0,82905782.0,4797.121387745911,112.57357176849257,2.346690080765062,,1.2370132519828352,14734.0,17.771981211153616
Germany,2021-09-02,102813700.0,3989812.0,,3896157.0,93407.0,82905782.0,4812.465311526764,112.66644828221993,2.3411378781757137,,1.2401270155077966,12721.0,15.343923780852492
Germany,2021-09-03,103061363.0,4001865.0,,3908145.0,93472.0,82905782.0,4827.00350139632,112.7448505340677,2.335710974758019,,1.2431142981077001,12053.0,14.538189869555936
Germany,2021-09-04,103169608.0,4011345.0,,3917570.0,93527.0,82905782.0,4838.4381682811945,112.8111909010158,2.331562106974095,,1.2444199368386635,9480.0,11.434666884874787
Germany,2021-09-05,103234384.0,4015398.0,71447723.0,3921600.0,93550.0,82905782.0,4843.326850231025,112.83893323628502,2.3297815060922975,86179.42111685286,1.2452012574949236,4053.0,4.888681949830243
Germany,2021-09-06,103389858.0,4022399.0,,3928535.0,93616.0,82905782.0,4851.771375849275,112.91854167662275,2.3273673248228235,,1.2470765669878128,7001.0,8.444525618249827
Germany,2021-09-07,103613574.0,4037528.0,,3943579.0,93701.0,82905782.0,4870.019801513964,113.02106769826983,2.3207517074804187,,1.2497750036300244,15129.0,18.24842566468942
Germany,2021-09-08,103874743.0,4051685.0,,3957676.0,93761.0,82905782.0,4887.095811966408,113.09343900766777,2.3141236300452777,,1.2529251940473827,14157.0,17.07601045244428
Germany,2021-09-09,104131011.0,4064069.0,,3969988.0,93833.0,82905782.0,4902.033250226143,113.18028457894529,2.3088436736679423,,1.2560162691668477,12384.0,14.937438259734336
Germany,2021-09-10,104359159.0,4075211.0,,3981061.0,93902.0,82905782.0,4915.472602381339,113.26351158475292,2.30422424752976,,1.2587681640829345,11142.0,13.439352155196502
Germany,2021-09-11,104469791.0,4083780.0,,3989575.0,93957.0,82905782.0,4925.8084315518545,113.32985195170103,2.300736082746867,,1.2601025945331532,8569.0,10.335829170515353
Germany,2021-09-12,104534631.0,4087065.0,72463289.0,3992836.0,93981.0,82905782.0,4929.770760741392,113.3588004754602,2.299474072470098,87404.3851368533,1.260884687150047,3285.0,3.9623291895377406
Germany,2021-09-13,104701934.0,4093934.0,,3999649.0,94037.0,82905782.0,4938.056069478966,113.42634703089828,2.296983781370193,,1.2629026766794142,6869.0,8.28530873757336
Germany,2021-09-14,104939365.0,4107319.0,,4012965.0,94106.0,82905782.0,4954.200902417156,113.50957403670591,2.2911782600767068,,1.2657665420730246,13385.0,16.14483293819012
Germany,2021-09-15,105224028.0,4119543.0,,4025108.0,94187.0,82905782.0,4968.945350518496,113.60727530439313,2.286345839817669,,1.2692001144142153,12224.0,14.744448101339913
Germany,2021-09-16,105500693.0,4129808.0,,4035322.0,94238.0,82905782.0,4981.326875367993,113.66879091738137,2.281897850941254,,1.2725372157999788,10265.0,12.38152484949751
Germany,2021-09-17,105750211.0,4138696.0,,4044159.0,94289.0,82905782.0,4992.047478666807,113.73030653036962,2.278229664609336,,1.2755468731963713,8888.0,10.72060329881424
Germany,2021-09-18,105863289.0,4145736.0,,4051163.0,94325.0,82905782.0,5000.539045636166,113.77372931600839,2.2752292958355285,,1.2769108070170545,7040.0,8.491566969358246
Germany,2021-09-19,105933054.0,4148518.0,73449965.0,4053923.0,94347.0,82905782.0,5003.89466201525,113.80026546278762,2.274233834829691,88594.50237137864,1.277752304417079,2782.0,3.355616379084495
Germany,2021-09-20,106091545.0,4153933.0,,4059281.0,94404.0,82905782.0,5010.426172688414,113.86901820671567,2.272641373849795,,1.2796640046167105,5415.0,6.531510673164121
Germany,2021-09-21,106325756.0,4165184.0,,4070477.0,94459.0,82905782.0,5023.996999389017,113.93535857366378,2.267822982129961,,1.282489030740944,11251.0,13.570826700602993
Germany,2021-09-22,106601504.0,4175634.0,,4080870.0,94516.0,82905782.0,5036.601669109158,114.00411131759182,2.263512558811428,,1.2858150713782543,10450.0,12.604669720140919
Germany,2021-09-23,106870425.0,4184721.0,,4089906.0,94567.0,82905782.0,5047.562303917476,114.06562693058007,2.2598161263319585,,1.2890587655273549,9087.0,10.960634808317991
Germany,2021-09-24,107111774.0,4193125.0,,4098253.0,94624.0,82905782.0,5057.699111987147,114.13437967450811,2.2566462960202713,,1.291969889386002,8404.0,10.136808069671133
