Time,BundeslandID,Bundesland,AnzEinwohner,AnzahlFaelle,AnzahlFaelleSum,AnzahlFaelle7Tage,SiebenTageInzidenzFaelle,AnzahlTotTaeglich,AnzahlTotSum,AnzahlGeheiltTaeglich,AnzahlGeheiltSum,TestGesamt,FZHosp,FZICU,FZHospFree,FZICUFree,HospTakenPercent,ICUTakenPercent,DailyTestGesamt,WeeklyTestGesamt,TestRate,NewTestRate,WeeklyTestRate,Positivity,TwoWeeklyCases,TwoWeeklyCasesRate
2020-06-05,6,Steiermark,1247077,1,1846,6,0.4811251,0,148,5,1646,54110.0,2.0,1.0,1357.0,107.0,0.14716703458425312,0.9259259259259259,740.0,4551.0,0.043389461917748465,0.0005933875775112523,0.0036493336016942017,0.13183915622940012,8,0.6415000837959485
2020-06-05,7,Tirol,760105,0,3512,6,0.7893646,0,110,3,3383,76246.0,3.0,2.0,105.0,56.0,2.7777777777777777,3.4482758620689653,934.0,3897.0,0.10030982561619776,0.0012287776030943094,0.005126923254024115,0.15396458814472672,8,1.0524861696739267
2020-06-05,8,Vorarlberg,399237,1,913,7,1.753345,0,19,0,881,22739.0,0.0,0.0,100.0,25.0,0.0,0.0,491.0,1868.0,0.05695614384438316,0.0012298459311135992,0.004678925049531982,0.3747323340471092,8,2.003822291020121
2020-06-05,9,Wien,1920949,46,3394,154,8.01687,1,191,12,2862,116506.0,34.0,11.0,2386.0,282.0,1.4049586776859504,3.7542662116040955,1954.0,15428.0,0.060650230693266714,0.0010172055582943638,0.008031446956686512,0.9981851179673321,314,16.346087272488756
2020-06-05,10,Österreich,8932664,67,16821,209,2.339728,1,703,32,15564,479449.0,55.0,20.0,8674.0,780.0,0.6300836292817047,2.5,7983.0,45147.0,0.053673685700033044,0.0008936863627692702,0.0050541473405917876,0.46293219926019447,422,4.724234562052262
2020-06-06,1,Burgenland,296010,0,339,0,0.0,0,11,0,321,14167.0,2.0,0.0,362.0,12.0,0.5494505494505495,0.0,66.0,1214.0,0.047859869599000036,0.0002229654403567447,0.004101212796864971,0.0,3,1.0134792743488397
2020-06-06,2,Kärnten,562089,0,422,1,0.1779078,0,14,0,402,19066.0,0.0,0.0,80.0,40.0,0.0,0.0,511.0,2131.0,0.03391989524790558,0.0009091086998678146,0.0037912145585485574,0.04692632566870014,5,0.8895388452718341
2020-06-06,3,Niederösterreich,1690879,3,2870,18,1.064535,0,111,2,2693,77996.0,11.0,5.0,1949.0,165.0,0.5612244897959183,2.9411764705882355,1032.0,9847.0,0.046127487537547036,0.000610333441955338,0.0058235982586571835,0.18279679090078196,50,2.9570418699386534
2020-06-06,4,Oberösterreich,1495608,3,2324,20,1.337249,0,62,1,2220,66859.0,2.0,0.0,2156.0,89.0,0.09267840593141798,0.0,742.0,4516.0,0.04470355868650074,0.0004961193039887457,0.003019507785462501,0.4428697962798937,24,1.6046985573759969
2020-06-06,5,Salzburg,560710,0,1207,0,0.0,0,37,0,1159,34297.0,0.0,0.0,134.0,2.0,0.0,0.0,186.0,1148.0,0.06116709172299406,0.0003317222806798523,0.002047404183981024,0.0,3,0.5350359365804069
2020-06-06,6,Steiermark,1247077,0,1846,6,0.4811251,0,148,9,1655,54995.0,2.0,1.0,1450.0,101.0,0.13774104683195593,0.9803921568627451,885.0,4648.0,0.044099121385447734,0.000709659467699268,0.0037271154868544604,0.12908777969018934,8,0.6415000837959485
2020-06-06,7,Tirol,760105,0,3512,6,0.7893646,0,110,3,3386,76524.0,1.0,1.0,104.0,59.0,0.9523809523809523,1.6666666666666667,278.0,3754.0,0.10067556456015946,0.0003657389439616895,0.004938791351194901,0.15982951518380395,7,0.9209253984646858
2020-06-06,8,Vorarlberg,399237,0,913,6,1.502867,0,19,0,881,23126.0,0.0,0.0,100.0,25.0,0.0,0.0,387.0,1828.0,0.057925492877664145,0.0009693490332809834,0.004578733934980976,0.3282275711159737,8,2.003822291020121
2020-06-06,9,Wien,1920949,25,3419,151,7.860698,0,191,9,2871,118882.0,37.0,10.0,2613.0,303.0,1.3962264150943395,3.194888178913738,2376.0,14788.0,0.06188711933528688,0.0012368886420201682,0.0076982782989033025,1.021098187719773,321,16.71049049193914
2020-06-06,10,Österreich,8932664,31,16852,208,2.328533,0,703,24,15588,485912.0,55.0,17.0,8948.0,796.0,0.6109074752860157,2.091020910209102,6463.0,43769.0,0.054397210059619394,0.0007235243595863451,0.004899882050864109,0.4752221892206813,429,4.80259864246545
2020-06-07,1,Burgenland,296010,0,339,0,0.0,0,11,0,321,14291.0,2.0,0.0,435.0,13.0,0.4576659038901602,0.0,124.0,1338.0,0.04827877436573089,0.00041890476673085367,0.004520117563595824,0.0,2,0.675652849565893
2020-06-07,2,Kärnten,562089,0,422,1,0.1779078,0,14,1,403,19241.0,0.0,0.0,80.0,40.0,0.0,0.0,175.0,2137.0,0.03423123384375072,0.000311338595845142,0.0038018890246918195,0.04679457182966776,4,0.7116310762174674
2020-06-07,3,Niederösterreich,1690879,2,2872,20,1.182817,0,111,1,2694,79508.0,9.0,5.0,2067.0,165.0,0.43352601156069365,2.9411764705882355,1512.0,9887.0,0.04702169699901649,0.0008942094614694488,0.005847254593616693,0.20228582987761706,43,2.543056008147242
2020-06-07,4,Oberösterreich,1495608,1,2325,20,1.337249,0,62,1,2221,67337.0,2.0,0.0,2156.0,89.0,0.09267840593141798,0.0,478.0,4518.0,0.04502316114917813,0.00031960246267738604,0.003020845034260314,0.4426737494466578,24,1.6046985573759969
2020-06-07,5,Salzburg,560710,0,1207,0,0.0,0,37,0,1159,34379.0,0.0,0.0,134.0,2.0,0.0,0.0,82.0,1104.0,0.06131333487899271,0.0001462431559986446,0.001968932246615898,0.0,2,0.356690624386938
2020-06-07,6,Steiermark,1247077,0,1846,6,0.4811251,0,148,0,1655,55347.0,1.0,1.0,1800.0,103.0,0.0555247084952804,0.9615384615384616,352.0,4530.0,0.04438138142231795,0.0002822600368702173,0.003632494224494558,0.13245033112582782,7,0.5613125733214549
2020-06-07,7,Tirol,760105,0,3512,6,0.7893646,0,110,0,3386,76978.0,1.0,1.0,104.0,59.0,0.9523809523809523,1.6666666666666667,454.0,3659.0,0.1012728504614494,0.0005972859012899534,0.004813808618546122,0.1639792292976223,7,0.9209253984646858
2020-06-07,8,Vorarlberg,399237,1,914,7,1.753345,0,19,1,882,23634.0,0.0,0.0,100.0,25.0,0.0,0.0,508.0,1871.0,0.05919792003246192,0.0012724271547977768,0.004686439383123308,0.3741314804917157,9,2.254300077397636
2020-06-07,9,Wien,1920949,21,3440,168,8.745677,0,191,23,2894,118882.0,37.0,10.0,2613.0,303.0,1.3962264150943395,3.194888178913738,0.0,12019.0,0.06188711933528688,0.0,0.006256803277963132,1.3977868375072802,325,16.918720903053647
2020-06-07,10,Österreich,8932664,25,16877,228,2.55243,0,703,27,15615,489597.0,52.0,17.0,9489.0,799.0,0.5450162456765538,2.0833333333333335,3685.0,41063.0,0.05480974096865168,0.00041253090903228866,0.004596948905723981,0.555244380585929,423,4.735429430682717
2020-06-08,1,Burgenland,296010,0,339,0,0.0,0,11,1,322,14353.0,2.0,0.0,387.0,12.0,0.5141388174807198,0.0,62.0,1325.0,0.048488226749096315,0.00020945238336542683,0.004476200128374041,0.0,2,0.675652849565893
2020-06-08,2,Kärnten,562089,0,422,1,0.1779078,0,14,2,405,19455.0,0.0,0.0,80.0,40.0,0.0,0.0,214.0,2251.0,0.03461195646952707,0.000380722625776345,0.004004703881413797,0.0444247001332741,3,0.5337233071631005
2020-06-08,3,Niederösterreich,1690879,6,2878,24,1.41938,0,111,9,2703,80732.0,8.0,6.0,2803.0,164.0,0.2845962290999644,3.5294117647058822,1224.0,9299.0,0.04774558084877747,0.0007238838497609823,0.005499506469711907,0.2580922679858049,45,2.661337682944788
2020-06-08,4,Oberösterreich,1495608,1,2326,20,1.337249,1,63,1,2222,67670.0,5.0,0.0,2939.0,96.0,0.16983695652173914,0.0,333.0,4367.0,0.04524581307401405,0.00022265192483591958,0.0029198827500254076,0.4579803068468056,25,1.6715609972666634
2020-06-08,5,Salzburg,560710,0,1207,0,0.0,0,37,1,1160,34398.0,0.0,0.0,134.0,2.0,0.0,0.0,19.0,1043.0,0.06134722048830946,3.388560931675911e-05,0.0018601416061778816,0.0,2,0.356690624386938
2020-06-08,6,Steiermark,1247077,0,1846,5,0.4009376,0,148,17,1672,55475.0,1.0,1.0,1864.0,102.0,0.05361930294906166,0.970873786407767,128.0,4145.0,0.0444840214357253,0.00010264001340735175,0.003323772309167758,0.12062726176115803,7,0.5613125733214549
2020-06-08,7,Tirol,760105,1,3513,6,0.7893646,0,110,1,3387,77142.0,1.0,1.0,104.0,59.0,0.9523809523809523,1.6666666666666667,164.0,3627.0,0.10148861012623256,0.00021575966478315495,0.004771709171759165,0.1654259718775848,8,1.0524861696739267
2020-06-08,8,Vorarlberg,399237,0,914,7,1.753345,0,19,0,882,23712.0,0.0,0.0,100.0,25.0,0.0,0.0,78.0,1923.0,0.05939329270583638,0.0001953726733744618,0.004816687832039615,0.3640145605824233,9,2.254300077397636
2020-06-08,9,Wien,1920949,16,3456,170,8.849792,0,191,22,2916,121824.0,48.0,9.0,2603.0,307.0,1.8106374952847981,2.848101265822785,2942.0,14961.0,0.06341865400903407,0.0015315346737471947,0.007788337951710326,1.1362876813047256,321,16.71049049193914
2020-06-08,10,Österreich,8932664,24,16901,233,2.608404,1,704,54,15669,494761.0,65.0,17.0,11014.0,807.0,0.5866955501399044,2.063106796116505,5164.0,42941.0,0.05538784398472841,0.0005781030160767269,0.004807188538603937,0.5426049696094641,422,4.724234562052262
2020-06-09,1,Burgenland,296010,0,339,0,0.0,0,11,1,323,14403.0,0.0,0.0,314.0,15.0,0.0,0.0,50.0,1314.0,0.04865713996148779,0.00016891321239147325,0.0044390392216479176,0.0,2,0.675652849565893
2020-06-09,2,Kärnten,562089,0,422,0,0.0,0,14,0,405,19818.0,0.0,0.0,80.0,40.0,0.0,0.0,363.0,2423.0,0.03525776167119442,0.0006458052016673516,0.004310705244187308,0.0,2,0.3558155381087337
2020-06-09,3,Niederösterreich,1690879,0,2878,22,1.301098,0,111,3,2706,82507.0,10.0,5.0,2749.0,165.0,0.3624501631025734,2.9411764705882355,1775.0,10068.0,0.048795330712605695,0.0010497498638282218,0.005954299509308472,0.21851410409217323,41,2.4247743333496956
2020-06-09,4,Oberösterreich,1495608,4,2330,24,1.604699,0,63,1,2223,68184.0,5.0,1.0,2367.0,92.0,0.21079258010118043,1.075268817204301,514.0,4609.0,0.04558948601505207,0.000343672941038026,0.003081689854560821,0.5207203297895422,29,1.9390107568293296
2020-06-09,5,Salzburg,560710,1,1208,1,0.1783453,0,37,0,1160,34657.0,0.0,0.0,134.0,2.0,0.0,0.0,259.0,1172.0,0.06180913484689055,0.0004619143585810847,0.0020902070589074568,0.08532423208191127,3,0.5350359365804069
2020-06-09,6,Steiermark,1247077,1,1847,6,0.4811251,0,148,0,1672,56170.0,1.0,1.0,1586.0,94.0,0.0630119722747322,1.0526315789473684,695.0,4465.0,0.04504132463352303,0.0005573031977977302,0.0035803723426861373,0.1343784994400896,8,0.6415000837959485
2020-06-09,7,Tirol,760105,1,3514,7,0.9209254,0,110,1,3388,77437.0,1.0,2.0,109.0,78.0,0.9090909090909091,2.5,295.0,3478.0,0.10187671440129982,0.00038810427506726043,0.004575683622657396,0.20126509488211616,9,1.1840469408831675
2020-06-09,8,Vorarlberg,399237,1,915,6,1.502867,0,19,0,882,24081.0,0.0,0.0,100.0,25.0,0.0,0.0,369.0,2292.0,0.06031755573756941,0.0009242630317330307,0.005740950863772646,0.2617801047120419,10,2.504777863775151
2020-06-09,9,Wien,1920949,7,3463,166,8.641562,2,193,23,2939,123664.0,48.0,10.0,2499.0,312.0,1.8845700824499412,3.1055900621118013,1840.0,14722.0,0.0643765139001608,0.0009578598911267295,0.007663920281069409,1.1275641896481456,311,16.189914464152874
2020-06-09,10,Österreich,8932664,15,16916,232,2.597209,2,706,29,15698,500921.0,65.0,19.0,9938.0,823.0,0.6498050584824553,2.2565320665083135,6160.0,44543.0,0.05607744789236447,0.0006896039076360647,0.004986530334063836,0.5208450261545023,415,4.645870481639072
2020-06-10,1,Burgenland,296010,0,339,0,0.0,0,11,0,323,14538.0,0.0,0.0,323.0,17.0,0.0,0.0,135.0,1306.0,0.049113205634944763,0.0004560656734569778,0.004412013107665281,0.0,2,0.675652849565893
2020-06-10,2,Kärnten,562089,0,422,0,0.0,0,14,0,405,20221.0,0.0,0.0,80.0,40.0,0.0,0.0,403.0,2385.0,0.03597472998048352,0.0007169683092890984,0.004243100291946649,0.0,1,0.17790776905436684
2020-06-10,3,Niederösterreich,1690879,2,2880,23,1.360239,0,111,5,2711,84197.0,8.0,4.0,1936.0,166.0,0.411522633744856,2.3529411764705883,1690.0,10555.0,0.049794810864644955,0.0009994801520392647,0.006242315387440497,0.2179062055897679,32,1.892506796760738
2020-06-10,4,Oberösterreich,1495608,9,2339,29,1.939011,0,63,1,2224,68713.0,4.0,1.0,2110.0,85.0,0.1892147587511826,1.1627906976744187,529.0,4438.0,0.0459431883220737,0.000353702307021626,0.002967355082347781,0.6534474988733664,38,2.5407727158453284
2020-06-10,5,Salzburg,560710,0,1208,1,0.1783453,0,37,1,1161,34160.0,0.0,1.0,74.0,1.0,0.0,50.0,0.0,982.0,0.06092275864528901,0.0,0.0017513509657398655,0.10183299389002037,2,0.356690624386938
2020-06-10,6,Steiermark,1247077,0,1847,4,0.32075,0,148,2,1674,56717.0,1.0,1.0,1392.0,94.0,0.07178750897343862,1.0526315789473684,547.0,4346.0,0.04547995031581851,0.00043862568229547977,0.0034849492052214897,0.09203865623561897,8,0.6415000837959485
2020-06-10,7,Tirol,760105,0,3514,3,0.3946823,0,110,1,3389,77920.0,1.0,1.0,108.0,64.0,0.9174311926605505,1.5384615384615385,483.0,3511.0,0.10251215292624045,0.0006354385249406332,0.004619098677156446,0.0854457419538593,9,1.1840469408831675
2020-06-10,8,Vorarlberg,399237,0,915,6,1.502867,0,19,1,883,24189.0,0.0,0.0,100.0,29.0,0.0,0.0,108.0,2258.0,0.06058807174685713,0.0002705160092877163,0.005655788416404291,0.2657218777679362,10,2.504777863775151
2020-06-10,9,Wien,1920949,23,3486,147,7.652468,2,195,25,2964,125689.0,49.0,9.0,2194.0,252.0,2.1845742309407044,3.4482758620689653,2025.0,14102.0,0.06543068035642799,0.0010541664562671888,0.007341163143841924,1.0424053325769393,297,15.461108025252102
2020-06-10,10,Österreich,8932664,34,16950,213,2.384507,2,708,36,15734,506344.0,63.0,17.0,8317.0,748.0,0.7517899761336515,2.2222222222222223,5423.0,43386.0,0.05668454561819408,0.0006070977258296069,0.004857005704009465,0.49094177845387915,399,4.4667525835517825
2020-06-11,1,Burgenland,296010,0,339,0,0.0,0,11,0,323,14564.0,0.0,0.0,385.0,18.0,0.0,0.0,26.0,569.0,0.04920104050538833,8.78348704435661e-05,0.0019222323570149656,0.0,1,0.3378264247829465
2020-06-11,2,Kärnten,562089,0,422,0,0.0,0,14,0,405,20509.0,0.0,0.0,80.0,40.0,0.0,0.0,288.0,2297.0,0.036487104355360095,0.0005123743748765765,0.004086541455178806,0.0,1,0.17790776905436684
2020-06-11,3,Niederösterreich,1690879,6,2886,27,1.596803,0,111,2,2713,85688.0,11.0,2.0,1741.0,168.0,0.6278538812785388,1.1764705882352942,1491.0,10927.0,0.05067660075026066,0.0008817898856157064,0.0064623193025639325,0.24709435343644184,37,2.1882109837546033
2020-06-11,4,Oberösterreich,1495608,0,2339,29,1.939011,0,63,1,2225,69374.0,4.0,1.0,2110.0,85.0,0.1892147587511826,1.1627906976744187,661.0,4198.0,0.046385149049751,0.0004419607276773058,0.0028068852266101814,0.6908051453072892,36,2.4070478360639953
2020-06-11,5,Salzburg,560710,0,1208,1,0.1783453,0,37,0,1161,34481.0,1.0,0.0,73.0,2.0,1.3513513513513513,0.0,321.0,1138.0,0.061495247097430046,0.0005724884521410355,0.0020295696527616773,0.08787346221441125,1,0.178345312193469
2020-06-11,6,Steiermark,1247077,0,1847,2,0.160375,0,148,1,1675,57184.0,1.0,1.0,1406.0,82.0,0.07107320540156362,1.2048192771084338,467.0,3814.0,0.045854425989734396,0.0003744756739158849,0.0030583516494971843,0.05243838489774515,8,0.6415000837959485
2020-06-11,7,Tirol,760105,0,3514,2,0.2631215,0,110,1,3390,78316.0,1.0,1.0,111.0,59.0,0.8928571428571429,1.6666666666666667,396.0,3004.0,0.10303313358022904,0.0005209806539885936,0.003952085567125595,0.06657789613848203,8,1.0524861696739267
2020-06-11,8,Vorarlberg,399237,0,915,3,0.7514334,0,19,1,884,24506.0,0.0,0.0,100.0,25.0,0.0,0.0,317.0,2258.0,0.06138208632967385,0.000794014582816723,0.005655788416404291,0.1328609388839681,9,2.254300077397636
2020-06-11,9,Wien,1920949,16,3502,154,8.01687,0,195,24,2988,125689.0,49.0,9.0,2194.0,252.0,2.1845742309407044,3.4482758620689653,0.0,11137.0,0.06543068035642799,0.0,0.005797655221455645,1.3827781269641735,301,15.669338436366608
2020-06-11,10,Österreich,8932664,22,16972,218,2.440481,0,708,30,15764,510311.0,67.0,14.0,8200.0,731.0,0.8104511914842143,1.8791946308724832,3967.0,38845.0,0.05712864605676425,0.00044410043857017346,0.004348646719500476,0.5612047882610375,402,4.500337189443149
2020-06-12,1,Burgenland,296010,0,339,0,0.0,0,11,0,323,14574.0,0.0,0.0,368.0,17.0,0.0,0.0,10.0,473.0,0.049234823147866626,3.378264247829465e-05,0.001597918989223337,0.0,1,0.3378264247829465
2020-06-12,2,Kärnten,562089,0,422,0,0.0,0,14,0,405,20774.0,0.0,0.0,80.0,40.0,0.0,0.0,265.0,2219.0,0.03695855994335417,0.0004714555879940721,0.0039477733953164,0.0,1,0.17790776905436684
2020-06-12,3,Niederösterreich,1690879,12,2898,31,1.833366,0,111,3,2716,86793.0,12.0,0.0,1858.0,170.0,0.6417112299465241,0.0,1105.0,9829.0,0.0513301070035171,0.0006535062532564424,0.005812952907925405,0.3153932241326686,47,2.779619357742334
2020-06-12,4,Oberösterreich,1495608,2,2341,20,1.337249,0,63,0,2225,69690.0,4.0,1.0,2508.0,92.0,0.1592356687898089,1.075268817204301,316.0,3573.0,0.04659643435980551,0.00021128531005450626,0.0023889949772935154,0.559753708368318,38,2.5407727158453284
2020-06-12,5,Salzburg,560710,0,1208,1,0.1783453,0,37,0,1161,34560.0,1.0,0.0,73.0,2.0,1.3513513513513513,0.0,79.0,946.0,0.061636139894062886,0.0001408927966328405,0.0016871466533502166,0.10570824524312897,1,0.178345312193469
2020-06-12,6,Steiermark,1247077,0,1847,1,0.08018751,0,148,1,1676,57505.0,2.0,1.0,1406.0,82.0,0.14204545454545456,1.2048192771084338,321.0,3395.0,0.04611182789835752,0.0002574019086231243,0.0027223659806090562,0.029455081001472753,7,0.5613125733214549
2020-06-12,7,Tirol,760105,0,3514,2,0.2631215,0,110,0,3390,78563.0,1.0,1.0,111.0,59.0,0.8928571428571429,1.6666666666666667,247.0,2317.0,0.10335808868511587,0.00032495510488682485,0.00304826306891811,0.08631851532153648,8,1.0524861696739267
2020-06-12,8,Vorarlberg,399237,0,915,2,0.5009556,0,19,1,885,24983.0,0.0,0.0,100.0,25.0,0.0,0.0,477.0,2244.0,0.0625768653706946,0.0011947790410207471,0.005620721526311439,0.08912655971479501,9,2.254300077397636
2020-06-12,9,Wien,1920949,23,3525,131,6.819546,0,195,21,3009,129139.0,40.0,6.0,2412.0,261.0,1.6313213703099512,2.247191011235955,3450.0,12633.0,0.06722666765229061,0.0017959872958626178,0.006576436959023899,1.0369666745824428,285,14.836416791908583
2020-06-12,10,Österreich,8932664,37,17009,188,2.104635,0,708,26,15790,516581.0,60.0,9.0,8916.0,748.0,0.6684491978609626,1.1889035667107002,6270.0,37132.0,0.05783056431989382,0.0007019182631295658,0.004156878619860771,0.5063018420769148,397,4.444362846290871
2020-06-13,1,Burgenland,296010,0,339,0,0.0,0,11,0,323,14640.0,0.0,0.0,417.0,15.0,0.0,0.0,66.0,473.0,0.04945778858822337,0.0002229654403567447,0.001597918989223337,0.0,0,0.0
2020-06-13,2,Kärnten,562089,0,422,0,0.0,0,14,0,405,21035.0,0.0,0.0,80.0,40.0,0.0,0.0,261.0,1969.0,0.037422899220586066,0.00046433927723189746,0.003503003972680483,0.0,1,0.17790776905436684
2020-06-13,3,Niederösterreich,1690879,5,2903,33,1.951648,0,111,1,2717,88187.0,12.0,2.0,2528.0,168.0,0.47244094488188976,1.1764705882352942,1394.0,10191.0,0.052154530276856,0.0008244232733388966,0.006027042739308963,0.32381513099793935,51,3.016182707337426
2020-06-13,4,Oberösterreich,1495608,0,2341,17,1.136662,0,63,0,2225,70099.0,4.0,1.0,2508.0,92.0,0.1592356687898089,1.075268817204301,409.0,3240.0,0.04686990173895834,0.00027346737915282616,0.002166343052457596,0.5246913580246914,37,2.473910275954662
2020-06-13,5,Salzburg,560710,0,1208,1,0.1783453,0,37,0,1161,34743.0,1.0,0.0,73.0,2.0,1.3513513513513513,0.0,183.0,943.0,0.06196251181537693,0.00032637192131404827,0.0016817962939844127,0.10604453870625663,1,0.178345312193469
2020-06-13,6,Steiermark,1247077,0,1847,1,0.08018751,0,148,3,1679,57817.0,0.0,0.0,1608.0,81.0,0.0,0.0,312.0,2822.0,0.04636201293103794,0.0002501850326804199,0.002262891545590208,0.03543586109142452,7,0.5613125733214549
2020-06-13,7,Tirol,760105,0,3514,2,0.2631215,0,110,1,3391,78881.0,1.0,1.0,105.0,84.0,0.9433962264150944,1.1764705882352942,318.0,2357.0,0.10377645193756126,0.0004183632524453858,0.0031008873774018065,0.0848536274925753,8,1.0524861696739267
2020-06-13,8,Vorarlberg,399237,0,915,2,0.5009556,0,19,0,885,25263.0,0.0,0.0,100.0,25.0,0.0,0.0,280.0,2137.0,0.06327820317255164,0.0007013378018570423,0.005352710294887498,0.09358914365933552,8,2.003822291020121
2020-06-13,9,Wien,1920949,17,3542,123,6.403085,1,196,21,3030,130311.0,44.0,6.0,2623.0,350.0,1.6497937757780277,1.6853932584269662,1172.0,11429.0,0.06783678275685612,0.0006101151045655039,0.005949663421569234,1.0762096421384197,274,14.26378316134369
2020-06-13,10,Österreich,8932664,22,17031,179,2.003881,1,709,26,15816,520976.0,62.0,10.0,10042.0,857.0,0.613618368962787,1.1534025374855825,4395.0,35064.0,0.05832257879620234,0.0004920144763085234,0.00392536873658295,0.5104950946840063,387,4.332414159986316
2020-06-14,1,Burgenland,296010,0,339,0,0.0,0,11,0,323,14896.0,0.0,0.0,417.0,14.0,0.0,0.0,256.0,605.0,0.05032262423566771,0.0008648356474443431,0.0020438498699368265,0.0,0,0.0
2020-06-14,2,Kärnten,562089,1,423,1,0.1779078,0,14,0,405,21279.0,0.0,0.0,80.0,40.0,0.0,0.0,244.0,2038.0,0.03785699417707872,0.0004340949564926551,0.0036257603333279963,0.04906771344455348,2,0.3558155381087337
2020-06-14,3,Niederösterreich,1690879,2,2905,33,1.951648,0,111,2,2719,89200.0,8.0,2.0,2253.0,168.0,0.35382574082264484,1.1764705882352942,1013.0,9692.0,0.05275362695970557,0.0005990966828495712,0.005731929960689086,0.3404869995872885,53,3.1344643821349725
2020-06-14,4,Oberösterreich,1495608,0,2341,16,1.069799,0,63,1,2226,70287.0,4.0,1.0,2508.0,92.0,0.1592356687898089,1.075268817204301,188.0,2950.0,0.04699560312595279,0.0001257013869944531,0.001972441976774663,0.5423728813559322,36,2.4070478360639953
2020-06-14,5,Salzburg,560710,0,1208,1,0.1783453,0,37,0,1161,34818.0,1.0,0.0,73.0,2.0,1.3513513513513513,0.0,75.0,936.0,0.062096270799522034,0.00013375898414510175,0.0016693121221308697,0.10683760683760683,1,0.178345312193469
2020-06-14,6,Steiermark,1247077,0,1847,1,0.08018751,1,149,0,1679,57989.0,0.0,1.0,1861.0,80.0,0.0,1.2345679012345678,172.0,2642.0,0.04649993544905407,0.00013792251801612892,0.0021185540267361198,0.03785011355034065,7,0.5613125733214549
2020-06-14,7,Tirol,760105,1,3515,3,0.3946823,0,110,0,3391,79515.0,1.0,1.0,105.0,84.0,0.9433962264150944,1.1764705882352942,634.0,2537.0,0.10461054722702784,0.0008340952894665869,0.00333769676557844,0.11824990145841545,9,1.1840469408831675
2020-06-14,8,Vorarlberg,399237,0,915,1,0.2504778,0,19,1,886,25504.0,0.0,0.0,100.0,25.0,0.0,0.0,241.0,1870.0,0.06388185463772145,0.0006036514651698114,0.0046839346052595324,0.053475935828877004,8,2.003822291020121
2020-06-14,9,Wien,1920949,14,3556,116,6.038682,2,198,13,3043,131352.0,43.0,7.0,2839.0,334.0,1.4920194309507286,2.0527859237536656,1041.0,12470.0,0.06837870240178162,0.000541919644925503,0.006491583066494738,0.9302325581395349,284,14.784359189129956
2020-06-14,10,Österreich,8932664,18,17049,172,1.925517,3,712,17,15833,524840.0,57.0,12.0,10236.0,839.0,0.5537744097930632,1.4101057579318448,3864.0,35243.0,0.05875514852008314,0.0004325697238808042,0.003945407551431465,0.4880401781914139,400,4.477947452182238
2020-06-15,1,Burgenland,296010,0,339,0,0.0,0,11,0,323,14968.0,0.0,0.0,393.0,13.0,0.0,0.0,72.0,615.0,0.050565859261511435,0.0002432350258437215,0.002077632512415121,0.0,0,0.0
2020-06-15,2,Kärnten,562089,0,423,1,0.1779078,0,14,0,405,21395.0,0.0,0.0,80.0,40.0,0.0,0.0,116.0,1940.0,0.03806336718918178,0.00020637301210306552,0.0034514107196547167,0.05154639175257732,2,0.3558155381087337
2020-06-15,3,Niederösterreich,1690879,5,2910,32,1.892507,1,112,3,2722,90321.0,9.0,2.0,2820.0,168.0,0.3181336161187699,1.1764705882352942,1121.0,9589.0,0.05341659574694582,0.0006629687872402461,0.005671014898168349,0.33371571592449684,56,3.3118868943312916
2020-06-15,4,Oberösterreich,1495608,0,2341,15,1.002937,0,63,0,2226,70615.0,8.0,2.0,2710.0,95.0,0.29433406916850624,2.0618556701030926,328.0,2945.0,0.04721491192879418,0.00021930880284138623,0.0019690988547801293,0.5093378607809848,35,2.3401853961733288
2020-06-15,5,Salzburg,560710,0,1208,1,0.1783453,0,37,0,1161,34884.0,1.0,0.0,73.0,2.0,1.3513513513513513,0.0,66.0,983.0,0.062213978705569724,0.00011770790604768954,0.0017531344188618002,0.1017293997965412,1,0.178345312193469
2020-06-15,6,Steiermark,1247077,3,1850,4,0.32075,0,149,2,1681,58116.0,0.0,2.0,1939.0,85.0,0.0,2.2988505747126435,127.0,2641.0,0.046601773587356676,0.00010183813830260682,0.0021177521516313746,0.15145778114350625,9,0.721687594270442
2020-06-15,7,Tirol,760105,0,3515,2,0.2631215,0,110,1,3392,79665.0,1.0,1.0,105.0,84.0,0.9433962264150944,1.1764705882352942,150.0,2523.0,0.10480788838384171,0.00019734115681386123,0.003319278257609146,0.07927070947284978,8,1.0524861696739267
2020-06-15,8,Vorarlberg,399237,0,915,1,0.2504778,0,19,0,886,25504.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,1792.0,0.06388185463772145,0.0,0.004488561931885071,0.05580357142857143,8,2.003822291020121
2020-06-15,9,Wien,1920949,45,3601,145,7.548352,4,202,27,3070,132202.0,45.0,8.0,2777.0,321.0,1.5946137491141035,2.43161094224924,850.0,10378.0,0.06882119202539995,0.00044248962361832615,0.005402538016365869,1.3971863557525535,315,16.39814487526738
2020-06-15,10,Österreich,8932664,53,17102,201,2.250169,5,717,33,15866,527670.0,64.0,15.0,10997.0,833.0,0.5786095289756803,1.7688679245283019,2830.0,32909.0,0.05907196330232504,0.00031681478224189334,0.0036841193175966317,0.6107751678872041,434,4.858572985617728
