Time,Bundesland,BundeslandID,AnzEinwohner,AnzahlFaelle,AnzahlFaelleSum,AnzahlFaelle7Tage,SiebenTageInzidenzFaelle,AnzahlTotTaeglich,AnzahlTotSum,AnzahlGeheiltTaeglich,AnzahlGeheiltSum
2020-08-10,Niederösterreich,3,1684287,17,3494,87,5.16539,0,119,15,3192
2020-08-10,Oberösterreich,4,1490279,28,3853,135,9.058706,0,69,38,3512
2020-08-10,Salzburg,5,558410,6,1434,43,7.700435,0,38,6,1325
2020-08-10,Steiermark,6,1246395,6,2146,36,2.88833,0,154,8,1932
2020-08-10,Tirol,7,757634,13,3698,29,3.827706,0,110,7,3537
2020-08-10,Vorarlberg,8,397139,3,995,25,6.295025,0,19,1,946
2020-08-10,Wien,9,1911191,81,5647,396,20.72006,0,220,60,4740
2020-08-10,Österreich,10,8901064,157,22202,786,8.830405,0,754,138,20032
2020-08-11,Burgenland,1,294436,2,429,8,2.717059,0,11,3,397
2020-08-11,Kärnten,2,561293,5,513,32,5.701122,0,14,4,458
2020-08-11,Niederösterreich,3,1684287,23,3517,92,5.462252,0,119,22,3214
2020-08-11,Oberösterreich,4,1490279,27,3880,142,9.528418,0,69,21,3533
2020-08-11,Salzburg,5,558410,15,1449,54,9.670314,1,39,5,1330
2020-08-11,Steiermark,6,1246395,12,2158,41,3.289487,0,154,3,1935
2020-08-11,Tirol,7,757634,27,3725,49,6.467503,0,110,5,3542
2020-08-11,Vorarlberg,8,397139,2,997,24,6.043224,0,19,3,949
2020-08-11,Wien,9,1911191,74,5721,448,23.44088,1,221,31,4771
2020-08-11,Österreich,10,8901064,187,22389,890,9.998805,2,756,97,20129
2020-08-12,Burgenland,1,294436,3,432,10,3.396324,0,11,3,400
2020-08-12,Kärnten,2,561293,6,519,31,5.522962,0,14,4,462
2020-08-12,Niederösterreich,3,1684287,18,3535,96,5.699741,0,119,14,3228
2020-08-12,Oberösterreich,4,1490279,29,3909,143,9.595519,0,69,26,3559
2020-08-12,Salzburg,5,558410,13,1462,66,11.81927,0,39,9,1339
2020-08-12,Steiermark,6,1246395,17,2175,54,4.332495,1,155,7,1942
2020-08-12,Tirol,7,757634,20,3745,66,8.71133,0,110,3,3545
2020-08-12,Vorarlberg,8,397139,6,1003,26,6.546826,0,19,4,953
2020-08-12,Wien,9,1911191,79,5800,430,22.49906,0,221,65,4836
2020-08-12,Österreich,10,8901064,191,22580,922,10.35831,1,757,135,20264
2020-08-13,Burgenland,1,294436,2,434,12,4.075589,0,11,4,404
2020-08-13,Kärnten,2,561293,25,544,53,9.442484,0,14,5,467
2020-08-13,Niederösterreich,3,1684287,17,3552,99,5.877858,0,119,14,3242
2020-08-13,Oberösterreich,4,1490279,41,3950,164,11.00465,0,69,16,3575
2020-08-13,Salzburg,5,558410,9,1471,65,11.64019,0,39,4,1343
2020-08-13,Steiermark,6,1246395,8,2183,53,4.252264,0,155,1,1943
2020-08-13,Tirol,7,757634,60,3805,125,16.49873,0,110,4,3549
2020-08-13,Vorarlberg,8,397139,11,1014,34,8.561234,1,20,0,953
2020-08-13,Wien,9,1911191,78,5878,448,23.44088,1,222,49,4885
2020-08-13,Österreich,10,8901064,251,22831,1053,11.83005,2,759,97,20361
2020-08-14,Burgenland,1,294436,1,435,12,4.075589,0,11,3,407
2020-08-14,Kärnten,2,561293,27,571,75,13.36201,0,14,2,469
2020-08-14,Niederösterreich,3,1684287,31,3583,121,7.184049,0,119,10,3252
2020-08-14,Oberösterreich,4,1490279,51,4001,193,12.95059,0,69,33,3608
2020-08-14,Salzburg,5,558410,18,1489,80,14.32639,0,39,5,1348
2020-08-14,Steiermark,6,1246395,15,2198,64,5.134809,0,155,5,1948
2020-08-14,Tirol,7,757634,38,3843,161,21.25037,0,110,1,3550
2020-08-14,Vorarlberg,8,397139,6,1020,37,9.316637,0,20,1,954
2020-08-14,Wien,9,1911191,162,6040,568,29.71969,1,223,49,4934
2020-08-14,Österreich,10,8901064,349,23180,1311,14.72858,1,760,109,20470
2020-08-15,Burgenland,1,294436,1,436,11,3.735956,0,11,0,407
2020-08-15,Kärnten,2,561293,8,579,78,13.89649,0,14,3,472
2020-08-15,Niederösterreich,3,1684287,22,3605,136,8.074634,0,119,11,3263
2020-08-15,Oberösterreich,4,1490279,28,4029,214,14.35973,0,69,15,3623
2020-08-15,Salzburg,5,558410,7,1496,70,12.53559,0,39,1,1349
2020-08-15,Steiermark,6,1246395,10,2208,70,5.616197,0,155,8,1956
2020-08-15,Tirol,7,757634,13,3856,174,22.96623,0,110,6,3556
2020-08-15,Vorarlberg,8,397139,1,1021,37,9.316637,0,20,5,959
2020-08-15,Wien,9,1911191,66,6106,573,29.9813,0,223,32,4966
2020-08-15,Österreich,10,8901064,156,23336,1363,15.31278,0,760,81,20551
2020-08-16,Burgenland,1,294436,1,437,11,3.735956,0,11,0,407
2020-08-16,Kärnten,2,561293,8,587,81,14.43097,0,14,0,472
2020-08-16,Niederösterreich,3,1684287,14,3619,142,8.430867,0,119,8,3271
2020-08-16,Oberösterreich,4,1490279,30,4059,234,15.70176,0,69,3,3626
2020-08-16,Salzburg,5,558410,4,1500,72,12.89375,0,39,19,1368
2020-08-16,Steiermark,6,1246395,12,2220,80,6.418511,0,155,4,1960
2020-08-16,Tirol,7,757634,22,3878,193,25.47404,0,110,5,3561
2020-08-16,Vorarlberg,8,397139,6,1027,35,8.813035,0,20,4,963
2020-08-16,Wien,9,1911191,72,6178,612,32.02192,0,223,32,4998
2020-08-16,Österreich,10,8901064,169,23505,1460,16.40253,0,760,75,20626
2020-08-17,Burgenland,1,294436,2,439,12,4.075589,0,11,1,408
2020-08-17,Kärnten,2,561293,2,589,81,14.43097,0,14,6,478
2020-08-17,Niederösterreich,3,1684287,22,3641,147,8.727729,0,119,10,3281
2020-08-17,Oberösterreich,4,1490279,30,4089,236,15.83596,0,69,35,3661
2020-08-17,Salzburg,5,558410,1,1501,67,11.99835,0,39,9,1377
2020-08-17,Steiermark,6,1246395,16,2236,90,7.220825,0,155,6,1966
2020-08-17,Tirol,7,757634,37,3915,217,28.6418,0,110,3,3564
2020-08-17,Vorarlberg,8,397139,5,1032,37,9.316637,0,20,2,965
2020-08-17,Wien,9,1911191,144,6322,675,35.31829,0,223,40,5038
2020-08-17,Österreich,10,8901064,259,23764,1562,17.54846,0,760,112,20738
2020-08-18,Burgenland,1,294436,3,442,13,4.415221,0,11,2,410
2020-08-18,Kärnten,2,561293,6,595,82,14.60913,0,14,2,480
2020-08-18,Niederösterreich,3,1684287,27,3668,151,8.965218,0,119,16,3297
2020-08-18,Oberösterreich,4,1490279,58,4147,267,17.91611,0,69,26,3687
2020-08-18,Salzburg,5,558410,28,1529,80,14.32639,0,39,9,1386
2020-08-18,Steiermark,6,1246395,28,2264,106,8.504527,0,155,7,1973
2020-08-18,Tirol,7,757634,21,3936,211,27.84986,0,110,8,3572
2020-08-18,Vorarlberg,8,397139,4,1036,39,9.820239,0,20,6,971
2020-08-18,Wien,9,1911191,76,6398,677,35.42294,0,223,68,5106
2020-08-18,Österreich,10,8901064,251,24015,1626,18.26748,0,760,144,20882
2020-08-19,Burgenland,1,294436,6,448,16,5.434118,0,11,0,410
2020-08-19,Kärnten,2,561293,6,601,82,14.60913,0,14,5,485
2020-08-19,Niederösterreich,3,1684287,16,3684,149,8.846474,0,119,17,3314
2020-08-19,Oberösterreich,4,1490279,76,4223,314,21.06988,0,69,17,3704
2020-08-19,Salzburg,5,558410,15,1544,82,14.68455,0,39,6,1392
2020-08-19,Steiermark,6,1246395,16,2280,105,8.424295,0,155,8,1981
2020-08-19,Tirol,7,757634,22,3958,213,28.11384,0,110,21,3593
2020-08-19,Vorarlberg,8,397139,12,1048,45,11.33105,0,20,3,974
2020-08-19,Wien,9,1911191,178,6576,776,40.60295,1,224,55,5161
2020-08-19,Österreich,10,8901064,347,24362,1782,20.02008,1,761,132,21014
2020-08-20,Burgenland,1,294436,5,453,19,6.453015,0,11,1,411
2020-08-20,Kärnten,2,561293,7,608,64,11.40224,0,14,2,487
2020-08-20,Niederösterreich,3,1684287,33,3717,165,9.796431,0,119,15,3329
2020-08-20,Oberösterreich,4,1490279,60,4283,333,22.34481,0,69,25,3729
2020-08-20,Salzburg,5,558410,0,1544,73,13.07283,0,39,10,1402
2020-08-20,Steiermark,6,1246395,18,2298,115,9.226609,0,155,5,1986
2020-08-20,Tirol,7,757634,29,3987,182,24.02215,0,110,12,3605
2020-08-20,Vorarlberg,8,397139,5,1053,39,9.820239,0,20,3,977
2020-08-20,Wien,9,1911191,173,6749,871,45.57368,0,224,69,5230
2020-08-20,Österreich,10,8901064,330,24692,1861,20.90761,0,761,142,21156
2020-08-21,Burgenland,1,294436,3,456,21,7.13228,0,11,1,412
2020-08-21,Kärnten,2,561293,5,613,42,7.482723,0,14,6,493
2020-08-21,Niederösterreich,3,1684287,30,3747,164,9.737058,0,119,30,3359
2020-08-21,Oberösterreich,4,1490279,39,4322,321,21.53959,0,69,43,3772
2020-08-21,Salzburg,5,558410,19,1563,74,13.25191,0,39,9,1411
2020-08-21,Steiermark,6,1246395,18,2316,118,9.467303,1,156,9,1995
2020-08-21,Tirol,7,757634,41,4028,185,24.41812,0,110,20,3625
2020-08-21,Vorarlberg,8,397139,2,1055,35,8.813035,0,20,4,981
2020-08-21,Wien,9,1911191,145,6894,854,44.68418,0,224,85,5315
2020-08-21,Österreich,10,8901064,302,24994,1814,20.37959,1,762,207,21363
2020-08-22,Burgenland,1,294436,6,462,26,8.830441,0,11,3,415
2020-08-22,Kärnten,2,561293,7,620,41,7.304563,0,14,8,501
2020-08-22,Niederösterreich,3,1684287,19,3766,161,9.558941,0,119,15,3374
2020-08-22,Oberösterreich,4,1490279,29,4351,322,21.60669,0,69,22,3794
2020-08-22,Salzburg,5,558410,16,1579,83,14.86363,0,39,6,1417
2020-08-22,Steiermark,6,1246395,21,2337,129,10.34985,0,156,8,2003
2020-08-22,Tirol,7,757634,25,4053,197,26.002,0,110,21,3646
2020-08-22,Vorarlberg,8,397139,4,1059,38,9.568439,0,20,6,987
2020-08-22,Wien,9,1911191,101,6995,889,46.5155,0,224,57,5372
2020-08-22,Österreich,10,8901064,228,25222,1886,21.18848,0,762,146,21509
2020-08-23,Burgenland,1,294436,2,464,27,9.170074,0,11,2,417
2020-08-23,Kärnten,2,561293,4,624,37,6.591923,0,14,14,515
2020-08-23,Niederösterreich,3,1684287,31,3797,178,10.56827,0,119,20,3394
2020-08-23,Oberösterreich,4,1490279,29,4380,321,21.53959,0,69,13,3807
2020-08-23,Salzburg,5,558410,0,1579,79,14.14731,0,39,5,1422
2020-08-23,Steiermark,6,1246395,14,2351,131,10.51031,0,156,0,2003
2020-08-23,Tirol,7,757634,12,4065,187,24.6821,0,110,43,3689
2020-08-23,Vorarlberg,8,397139,4,1063,36,9.064837,0,20,4,991
2020-08-23,Wien,9,1911191,95,7090,912,47.71894,0,224,56,5428
2020-08-23,Österreich,10,8901064,191,25413,1908,21.43564,0,762,157,21666
2020-08-24,Burgenland,1,294436,3,467,28,9.509706,0,11,3,420
2020-08-24,Kärnten,2,561293,2,626,37,6.591923,0,14,17,532
2020-08-24,Niederösterreich,3,1684287,18,3815,174,10.33078,0,119,20,3414
2020-08-24,Oberösterreich,4,1490279,31,4411,322,21.60669,0,69,47,3854
